ticker,date,close,rsi,adx,rvol,macd_diff,above_sma50,above_sma200,above_ema20,above_vwap,apex_signal,apex_conf,hfm_signal,hfm_conf,stockai_signal,stockai_conf,quant_signal,quant_conf,ensemble_signal,super_score,is_supreme,fwd_5d_return,fwd_5d_max_return,hit_target,went_down
RELIANCE.NS,2026-02-25 00:00:00,1398.5,40.268545444597024,19.704232041397173,0.9758313255632194,-0.1817710699079882,0,0,0,0,SELL,0.3,SELL,0.7,SELL,0.15,WAIT,0.5,SELL,-0.20124999999999998,False,-0.006506954298131973,0.010296763971442635,False,False
RELIANCE.NS,2026-02-26 00:00:00,1406.800048828125,42.65066076544718,20.250132095700202,1.546753210921602,-0.6836593915074367,0,0,0,0,SELL,0.5,SELL,0.7,WAIT,0.3,WAIT,0.5,SELL,-0.20999999999999996,False,-0.001421666143433864,0.012439578755045977,False,False
RELIANCE.NS,2026-02-27 00:00:00,1393.9000244140625,39.98185365981795,20.88186338700007,1.1113514953696204,-1.6852332858522932,0,0,0,0,SELL,0.5,SELL,0.7,SELL,0.2,WAIT,0.5,SELL,-0.24499999999999997,False,0.021594070635439166,0.025468110609240258,False,False
RELIANCE.NS,2026-03-02 00:00:00,1358.0,33.667961764507325,22.68944021034261,2.1135724337971507,-4.411461538371988,0,0,0,0,SELL,0.5,SELL,0.7,WAIT,0.3,WAIT,0.5,SELL,-0.20999999999999996,False,0.03740798882777985,0.054123711340206215,True,False
RELIANCE.NS,2026-03-04 00:00:00,1345.0,31.714836977684243,24.987587841666343,2.806429109266193,-6.604275667946858,0,0,0,0,SELL,0.5,SELL,0.7,WAIT,0.3,WAIT,0.5,SELL,-0.20999999999999996,False,0.03360591165195159,0.06617100371747209,True,False
RELIANCE.NS,2026-03-05 00:00:00,1389.4000244140625,43.72281927778108,25.034886624386694,2.083272239405346,-4.669617277745733,0,0,0,0,SELL,0.5,SELL,0.7,WAIT,0.4,WAIT,0.5,SELL,-0.20999999999999996,False,0.00201520563452795,0.032100168995423894,True,False
RELIANCE.NS,2026-03-06 00:00:00,1404.800048828125,47.19154554809263,24.180294307875904,1.5043526271417464,-2.089426312635,0,0,0,1,WAIT,0.0,WAIT,0.5,WAIT,0.3,WAIT,0.5,WAIT,0.0,False,-0.017155535890217344,0.02078584151262919,False,False
RELIANCE.NS,2026-03-09 00:00:00,1424.0,51.227756258441715,23.881119974204665,1.8197622324716902,1.007378764005761,0,0,1,1,WAIT,0.0,WAIT,0.5,WAIT,0.5,WAIT,0.625,WAIT,0.0,False,-0.020294960964931552,0.0070224719101124045,False,False
RELIANCE.NS,2026-03-10 00:00:00,1408.800048828125,48.09384547356173,23.527960801681036,1.2653311062209933,2.068030494821288,0,0,0,1,WAIT,0.0,WAIT,0.5,WAIT,0.35,WAIT,0.5,WAIT,0.0,False,-0.007950080106473578,0.01788752860481302,False,False
RELIANCE.NS,2026-03-11 00:00:00,1390.199951171875,44.50581771516156,23.612244064853506,1.4701364350217592,1.5751567738577155,0,0,0,0,STRONG SELL,0.7,SELL,0.7,WAIT,0.35,WAIT,0.5,SELL,-0.2975,False,0.012875863215916272,0.016328639073143636,False,False
RELIANCE.NS,2026-03-12 00:00:00,1392.199951171875,44.981128234075506,23.750466634104306,1.3463684212590576,1.4454606573249773,0,0,0,0,STRONG SELL,0.7,SELL,0.7,WAIT,0.35,WAIT,0.5,SELL,-0.2975,False,-0.005315258298580705,0.016879759247383275,False,False
RELIANCE.NS,2026-03-13 00:00:00,1380.699951171875,42.71560233145214,23.946892227286945,1.0886342569925966,0.6853631533086109,0,0,0,0,STRONG SELL,0.7,SELL,0.7,WAIT,0.35,WAIT,0.5,SELL,-0.2975,False,0.024407962941973338,0.035706562302896705,True,False
RELIANCE.NS,2026-03-16 00:00:00,1395.0999755859375,46.35883541583077,24.500456027715213,1.3871770592769743,1.221304809348144,0,0,0,1,STRONG SELL,0.7,WAIT,0.5,WAIT,0.35,WAIT,0.5,SELL,-0.175,False,0.009103342745636178,0.025016145813782753,False,False
RELIANCE.NS,2026-03-17 00:00:00,1397.5999755859375,46.98917794342799,24.61849441502596,1.110325703723225,1.7792683970654508,0,0,0,1,STRONG SELL,0.7,WAIT,0.5,WAIT,0.35,WAIT,0.5,SELL,-0.175,False,0.01016032733989869,0.02318261661422749,False,False
RELIANCE.NS,2026-03-18 00:00:00,1408.0999755859375,49.66456259610664,24.407437470332347,0.560320741966597,2.8282715296187817,0,0,1,1,SELL,0.5,WAIT,0.5,WAIT,0.4,WAIT,0.625,WAIT,-0.0875,False,0.0035508842317246714,0.01590797869642846,False,False
RELIANCE.NS,2026-03-19 00:00:00,1384.800048828125,44.319349652355115,24.79089511431653,0.9369114621989475,1.9665796924461851,0,0,0,0,SELL,0.5,SELL,0.7,WAIT,0.3,WAIT,0.5,SELL,-0.20999999999999996,False,-0.026502073908247326,0.033001118977825206,True,False
RELIANCE.NS,2026-03-20 00:00:00,1414.4000244140625,51.4657623009712,24.495581024584908,1.2659031543253645,3.3239385253884244,0,0,1,1,STRONG SELL,0.7,WAIT,0.5,WAIT,0.45,WAIT,0.625,SELL,-0.175,False,-0.049844456153205874,0.011382901094481479,False,True
RELIANCE.NS,2026-03-23 00:00:00,1407.800048828125,49.927057113576645,24.37029783291222,1.0146821162795183,3.6832280928856083,0,0,1,1,STRONG SELL,0.7,WAIT,0.5,WAIT,0.45,WAIT,0.625,SELL,-0.175,False,-0.027418735841344355,0.016124414252415287,False,False
RELIANCE.NS,2026-03-24 00:00:00,1411.800048828125,50.88546286063711,23.935158388405387,0.9674182232263436,4.066183484345636,0,0,1,1,SELL,0.5,WAIT,0.5,WAIT,0.4,WAIT,0.625,WAIT,-0.0875,False,-0.043419780923656726,0.013245467151950407,False,True
RELIANCE.NS,2026-03-25 00:00:00,1413.0999755859375,51.212276685994624,23.154574313094002,0.9728055954972732,4.262316980239673,0,0,1,1,SELL,0.5,WAIT,0.5,WAIT,0.4,WAIT,0.625,WAIT,-0.0875,False,-0.0767107963250192,-0.005944394989165214,False,True
RELIANCE.NS,2026-03-27 00:00:00,1348.0999755859375,37.70269466465347,24.126621155694583,1.151778675610982,0.09025136984281446,0,0,0,0,STRONG SELL,0.7,SELL,0.7,WAIT,0.3,WAIT,0.5,SELL,-0.2975,False,-0.03226763651641873,0.026926822554349084,False,True
RELIANCE.NS,2026-03-30 00:00:00,1343.9000244140625,37.02309044720648,25.246624565296052,1.1849727298666557,-2.721098865906143,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.25,WAIT,0.375,SELL,-0.41625,False,0.0029020197508835555,0.030136170298574072,True,False
RELIANCE.NS,2026-04-01 00:00:00,1369.199951171875,43.616300988731005,25.44322851495846,0.6957183774206992,-2.6433882142532745,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.25,WAIT,0.375,SELL,-0.36625,False,-0.028629822209914946,-0.00744957021298831,False,False
RELIANCE.NS,2026-04-02 00:00:00,1350.5,40.261181390783,26.348957984610934,1.0339037583227382,-3.5608884908497274,0,0,0,0,STRONG SELL,1.0,SELL,0.7,WAIT,0.3,WAIT,0.375,SELL,-0.3725,False,-0.00022217610375785402,0.00629396519807468,False,False
RELIANCE.NS,2026-04-06 00:00:00,1304.699951171875,33.47026377945821,27.815580587305046,1.4335513406929015,-6.775419752725252,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.25,WAIT,0.375,SELL,-0.41625,False,0.007971200125148403,0.03648355900795108,True,False
RELIANCE.NS,2026-04-07 00:00:00,1304.5999755859375,33.45699772992329,29.17744443266386,1.3819403057442652,-8.32926003202418,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.25,WAIT,0.375,SELL,-0.41625,False,0.030277480253868116,0.03656298799236435,True,False
RELIANCE.NS,2026-04-08 00:00:00,1347.800048828125,43.81906990071524,28.82108534672372,1.055615494070877,-5.9784644734838235,0,0,0,0,STRONG SELL,1.0,SELL,0.7,WAIT,0.3,WAIT,0.375,SELL,-0.3725,False,-0.0033387741779001834,0.004451698903866985,False,False
RELIANCE.NS,2026-04-09 00:00:00,1330.0,40.986952552398215,28.49018048120788,1.0129312574173976,-5.182810558102343,0,0,0,0,STRONG SELL,1.0,SELL,0.7,WAIT,0.3,WAIT,0.375,SELL,-0.3725,False,0.026315789473684292,0.028872198807565752,False,False
TCS.NS,2026-01-09 00:00:00,3150.52685546875,47.85731737856277,22.6444018180581,0.8892282398640697,-10.651643504830545,1,0,0,0,WAIT,0.0,WAIT,0.5,WAIT,0.3,WAIT,0.375,WAIT,0.0,False,0.017829746667805235,0.022654321054622617,False,False
TCS.NS,2026-01-12 00:00:00,3181.75927734375,51.93309851028211,21.76185086618273,0.9973493734536855,-9.327840546543587,1,1,1,0,WAIT,0.0,WAIT,0.5,WAIT,0.6,WAIT,0.375,WAIT,0.0,False,-0.005707276416794138,0.012615858555305559,False,False
TCS.NS,2026-01-13 00:00:00,3209.652099609375,55.2939927646353,21.55282130898103,2.3151618459768084,-6.429985678222231,1,1,1,1,WAIT,0.0,BUY,0.7245038860768886,WAIT,0.75,WAIT,0.5,WAIT,0.06339409003172776,False,-0.03344663142597759,0.003815928441548433,False,True
TCS.NS,2026-01-14 00:00:00,3135.5,46.071350904570906,20.58169237440367,1.3997541747454483,-9.195069188325576,1,0,0,0,STRONG SELL,0.7,WAIT,0.5,WAIT,0.35,WAIT,0.375,SELL,-0.175,False,-0.004114145222053889,0.027555382664248063,False,False
TCS.NS,2026-01-15 00:00:00,3135.5,46.071350904570906,19.679929792296118,0.0,-10.611451331098067,1,0,0,0,SELL,0.5,WAIT,0.5,SELL,0.25,WAIT,0.375,WAIT,-0.13124999999999998,False,0.00475200202320214,0.027555382664248063,False,False
TCS.NS,2026-01-16 00:00:00,3206.699951171875,54.5189531211025,20.509340728975985,1.6776930771632257,-6.540244301350278,1,1,1,1,WAIT,0.0,BUY,0.7203399643410566,WAIT,0.7,WAIT,0.5,WAIT,0.06302974687984245,False,-0.013783625485671691,0.004147581323679761,False,False
TCS.NS,2026-01-19 00:00:00,3163.60009765625,49.46751761179555,20.750991335787695,1.3371584377633314,-6.5223820606383764,1,1,0,0,WAIT,0.0,WAIT,0.5,WAIT,0.55,WAIT,0.375,WAIT,0.0,False,-0.00177016610297831,0.009767322477528761,False,False
TCS.NS,2026-01-20 00:00:00,3102.300048828125,43.319681649759175,19.52583742971272,1.7128822074335146,-10.192642293341475,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.25,WAIT,0.375,SELL,-0.41625,False,0.03152501282558684,0.033168907173443785,True,False
TCS.NS,2026-01-21 00:00:00,3122.60009765625,45.72526713147071,18.198453473215785,0.7723210173397307,-10.751386442097928,0,0,0,0,SELL,0.5,SELL,0.7,SELL,0.15,WAIT,0.5,SELL,-0.23624999999999996,False,0.006981298919404466,0.02645226763991415,False,False
TCS.NS,2026-01-22 00:00:00,3150.39990234375,48.9223144825526,17.39921759744707,0.8551447981627227,-8.827480815330208,1,1,0,0,WAIT,0.0,WAIT,0.5,WAIT,0.45,WAIT,0.5,WAIT,0.0,False,-0.008411630529916336,0.0173946325948513,False,False
TCS.NS,2026-01-23 00:00:00,3162.5,50.29473001674535,17.292768748185548,0.7665475249428149,-6.430151729203592,1,1,1,0,WAIT,0.0,WAIT,0.5,WAIT,0.55,WAIT,0.5,WAIT,0.0,False,0.0022450901679842428,0.01350196084486166,False,False
TCS.NS,2026-01-27 00:00:00,3158.0,49.759258179675165,16.683334492602643,1.523656929856246,-4.9064857776708255,1,1,0,0,WAIT,0.0,WAIT,0.5,WAIT,0.55,WAIT,0.5,WAIT,0.0,False,0.021310971763180753,0.06079797340088655,True,False
TCS.NS,2026-01-28 00:00:00,3200.10009765625,54.626386467256985,16.66194942882063,0.9804368873559042,-1.0251958004873032,1,1,1,1,WAIT,0.0,BUY,0.7518510190788023,WAIT,0.55,WAIT,0.625,WAIT,0.0,False,-0.06281053525394786,0.04684225423246491,True,True
TCS.NS,2026-01-29 00:00:00,3144.39990234375,48.000810753314944,15.659275354078472,0.890165494275197,-2.1087059822689582,0,0,0,0,WAIT,0.0,SELL,0.7,SELL,0.15,WAIT,0.5,WAIT,-0.14875,False,-0.04862609944421592,0.06538611628342861,True,True
TCS.NS,2026-01-30 00:00:00,3123.89990234375,45.79910166905972,14.989651200390025,1.0606733443009824,-3.9960569271319626,0,0,0,0,STRONG SELL,0.7,SELL,0.7,SELL,0.2,WAIT,0.5,SELL,-0.33249999999999996,False,-0.058356480804883315,0.07237751039545648,True,True
TCS.NS,2026-02-02 00:00:00,3169.60009765625,51.17557367728427,14.50928831119859,0.9022782073643393,-2.05445200290882,1,1,1,1,WAIT,0.0,BUY,0.7080076958740255,WAIT,0.55,WAIT,0.625,WAIT,0.0,False,-0.06985112937373028,0.056915666577984414,True,True
TCS.NS,2026-02-03 00:00:00,3225.300048828125,56.80020466737008,15.912257729667223,1.4442743529146038,2.828129711757763,1,1,1,1,BUY,0.5,BUY,0.7854011174057117,WAIT,0.7,BUY,0.75,WAIT,0.0,False,-0.07462870043961667,-0.03264814040057595,False,True
TCS.NS,2026-02-04 00:00:00,2999.10009765625,37.77050152357234,15.076322224268017,3.1732488965582255,-8.698533376771994,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.25,WAIT,0.5,SELL,-0.41625,False,-0.029775614657847393,0.010203011743268764,False,False
TCS.NS,2026-02-05 00:00:00,2991.5,37.31811139592123,14.44123690569282,1.007124985759509,-15.935588802688248,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.15,WAIT,0.5,SELL,-0.39875,False,-0.08069527071494231,0.006719069916847786,False,True
TCS.NS,2026-02-06 00:00:00,2941.60009765625,34.404443113889386,14.412088973109686,1.3304977283501818,-22.767777129875505,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.15,WAIT,0.5,SELL,-0.39875,False,-0.08478383811691026,0.02379657250343903,False,True
TCS.NS,2026-02-09 00:00:00,2948.199951171875,35.12590114446613,14.38502303571106,0.6714357718771128,-25.330473206651078,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.1,WAIT,0.5,SELL,-0.34,False,-0.08194825911301973,0.021504696945393365,False,True
TCS.NS,2026-02-10 00:00:00,2984.60009765625,39.104028909705605,13.901560321656408,0.9824638699560728,-23.123275141065662,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.1,WAIT,0.5,SELL,-0.34,False,-0.08952629718210059,0.004489680997555645,False,True
TCS.NS,2026-02-11 00:00:00,2909.800048828125,34.431549561719095,13.877576231208183,0.9618292110763291,-25.08593886458178,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.1,WAIT,0.5,SELL,-0.34,False,-0.07385392222084897,-0.010241270303135264,False,True
TCS.NS,2026-02-12 00:00:00,2750.10009765625,27.010757874450448,15.242323052272386,2.7559543626172074,-34.92024259521461,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.2,WAIT,0.375,SELL,-0.4075,False,-0.02625366086639247,0.003599833457766488,False,False
TCS.NS,2026-02-13 00:00:00,2692.199951171875,24.914229718552463,17.399574511723774,2.5331299825897333,-42.59659132255891,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.2,WAIT,0.375,SELL,-0.4075,False,-0.0022286606154153787,0.02518388309108044,False,False
TCS.NS,2026-02-16 00:00:00,2706.60009765625,26.443405718020742,19.312274355033846,0.6724675952493085,-43.80684673689849,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.05,SELL,0.75,SELL,-0.46249999999999997,False,-0.011194874652654785,0.019729513196275583,False,False
TCS.NS,2026-02-17 00:00:00,2717.39990234375,27.633741871792694,20.547430363630763,0.960677484822851,-41.030757280513726,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.1,SELL,0.75,SELL,-0.47125,False,-0.05288141471114871,0.011518381523870858,False,True
TCS.NS,2026-02-18 00:00:00,2694.89990234375,26.665574899906815,21.923621747389298,0.6856021105565409,-37.933229629296406,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.1,SELL,0.75,SELL,-0.47125,False,-0.024342222677203318,0.019963653856432728,False,False
TCS.NS,2026-02-19 00:00:00,2677.89990234375,25.92647171850436,22.939888217193275,0.7419757616670991,-34.35915360832294,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.1,SELL,0.75,SELL,-0.47125,False,-0.011277475735909093,0.009746479931309837,False,False
TCS.NS,2026-02-20 00:00:00,2686.199951171875,26.990492109121888,24.011303021150574,0.5252628628030919,-28.98084380046332,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.1,SELL,0.75,SELL,-0.47125,False,-0.01816694576546163,0.006626479469765245,False,False
TCS.NS,2026-02-23 00:00:00,2676.300048828125,26.50151053477758,24.98445377178846,1.044845070505203,-23.849040256305244,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.15,SELL,0.75,STRONG SELL,-0.53,False,-0.023465249666465238,0.004595915481715451,False,False
TCS.NS,2026-02-24 00:00:00,2573.699951171875,22.04415996775947,26.52827078566102,1.6686150841176848,-25.002312797679423,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.25,SELL,0.75,STRONG SELL,-0.5475,False,0.005478532044821183,0.04464395565305024,True,False
TCS.NS,2026-02-25 00:00:00,2629.300048828125,29.012078842011988,27.85316745510428,0.7676542772509175,-19.881540606341304,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.15,SELL,0.75,SELL,-0.48,False,-0.019206632587447703,0.022553549510089255,False,False
TCS.NS,2026-02-26 00:00:00,2647.699951171875,31.20359570599952,28.80099689261012,0.7266164012997796,-13.425473570668288,0,0,0,0,STRONG SELL,0.8,SELL,0.7,SELL,0.2,WAIT,0.375,SELL,-0.3575,False,-0.03402948037059361,0.015447425024981642,False,True
TCS.NS,2026-02-27 00:00:00,2637.39990234375,30.633477244572873,29.38041354915315,1.0437231958107331,-8.27187176318995,0,0,0,0,STRONG SELL,1.0,SELL,0.7,SELL,0.25,WAIT,0.375,SELL,-0.41625,False,-0.0417077440179805,-0.0009099501147388223,False,True
