Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-12-02 00:00:00+05:30,209.37084963989025,212.28525216248792,208.99164911314452,211.9060516357422,7573628,0.0,0.0
2015-12-03 00:00:00+05:30,211.2451569809326,214.28956617379202,211.07181477987675,211.7435302734375,11361395,0.0,0.0
2015-12-04 00:00:00+05:30,210.68178049773368,211.52685265735997,208.3199351489603,209.19749450683594,13443688,0.0,0.0
2015-12-07 00:00:00+05:30,209.19749957472837,210.83347449574848,205.79557200760317,206.2939453125,14483909,0.0,0.0
2015-12-08 00:00:00+05:30,205.61137986239547,206.62979423999667,202.83783227560627,203.87791442871094,7532164,0.0,0.0
2015-12-09 00:00:00+05:30,202.8595041254595,204.4304612744202,197.79993379908925,198.4608154296875,9174419,0.0,0.0
2015-12-10 00:00:00+05:30,199.8909336640155,206.67313562618702,199.3492247966652,205.9255828857422,18592203,0.0,0.0
2015-12-11 00:00:00+05:30,206.2289240924403,207.79988108567747,204.31126825408217,206.4889373779297,18155513,0.0,0.0
2015-12-14 00:00:00+05:30,205.32969222133534,208.77496966760688,204.9829933598863,206.95481872558594,10563900,0.0,0.0
2015-12-15 00:00:00+05:30,207.3664828476294,211.9060110175389,206.64058359575932,211.46180725097656,15718833,0.0,0.0
2015-12-16 00:00:00+05:30,211.4618305122864,213.98619841445978,210.94178949059952,212.05770874023438,12097338,0.0,0.0
2015-12-17 00:00:00+05:30,212.36108268774072,219.9341867743403,211.9168788500212,218.78575134277344,19369032,0.0,0.0
2015-12-18 00:00:00+05:30,217.50732470766613,218.63407790552466,214.5170850533323,214.9287872314453,16016139,0.0,0.0
2015-12-21 00:00:00+05:30,214.0620619352278,216.46725738037426,213.2928414269805,214.97213745117188,12331769,0.0,0.0
2015-12-22 00:00:00+05:30,215.1237938560502,217.2472935723345,213.21697188041995,213.93203735351562,11579277,0.0,0.0
2015-12-23 00:00:00+05:30,214.90711897397162,218.17903968818098,214.51708457113767,217.50732421875,12919467,0.0,0.0
2015-12-24 00:00:00+05:30,217.52901529226028,218.24406638698642,215.88222087159352,216.80311584472656,11901877,0.0,0.0
2015-12-28 00:00:00+05:30,216.8138945512811,219.6632932455824,216.68388792432287,218.93740844726562,12885935,0.0,0.0
2015-12-29 00:00:00+05:30,218.93744111606742,220.73590978408188,218.23320951936154,220.02085876464844,14913870,0.0,0.0
2015-12-30 00:00:00+05:30,219.9341851900015,220.15086293148974,217.1172877638419,217.65899658203125,8151610,0.0,0.0
2015-12-31 00:00:00+05:30,217.42065505504476,220.95260355737904,216.4889118206147,219.84750366210938,18483713,0.0,0.0
2016-01-01 00:00:00+05:30,218.80743532678252,220.7792607924818,218.46075091222082,220.01004028320312,5416562,0.0,0.0
2016-01-04 00:00:00+05:30,217.76731330391894,219.67413509294985,213.80199532224194,215.6654815673828,30170947,0.0,0.0
2016-01-05 00:00:00+05:30,216.74891923913347,218.85075117102275,216.03386823402062,217.79983520507812,14946239,0.0,0.0
2016-01-06 00:00:00+05:30,218.33071641483755,225.00459348881043,216.77059325149128,223.66114807128906,26759864,0.0,0.0
2016-01-07 00:00:00+05:30,221.2451071381122,222.7510607850581,218.42822426957886,219.5549774169922,19739943,0.0,0.0
2016-01-08 00:00:00+05:30,221.0176085710197,223.81282383121436,220.3025430765852,222.26353454589844,21313199,0.0,0.0
2016-01-11 00:00:00+05:30,220.1400139487418,229.8582848129841,219.06743027298785,227.8647918701172,29016443,0.0,0.0
2016-01-12 00:00:00+05:30,228.60152620236326,230.85503242835276,225.58961900047527,226.53219604492188,23373377,0.0,0.0
2016-01-13 00:00:00+05:30,228.18983392878874,236.13130442423247,226.9113918866168,233.33607482910156,71802356,0.0,0.0
2016-01-14 00:00:00+05:30,230.51918597239523,234.23532501627102,228.17900846765409,230.04248046875,27823189,0.0,0.0
2016-01-15 00:00:00+05:30,231.7976130862865,236.07711399088967,230.89837157336237,232.56683349609375,28767318,0.0,0.0
2016-01-18 00:00:00+05:30,232.9352255402803,234.87454930310864,218.43907874282425,220.33505249023438,27254669,0.0,0.0
2016-01-19 00:00:00+05:30,222.9677507216408,227.47476326556642,219.73915126171534,226.13133239746094,21489315,0.0,0.0
2016-01-20 00:00:00+05:30,224.24618781009107,224.24618781009107,214.51708239892608,217.66983032226562,45114225,0.0,0.0
2016-01-21 00:00:00+05:30,220.4867190379852,222.2635198402183,211.63517329333288,213.2602996826172,31768619,0.0,0.0
2016-01-22 00:00:00+05:30,215.39465734314572,219.0674463300032,215.39465734314572,217.58316040039062,23682648,0.0,0.0
2016-01-25 00:00:00+05:30,218.8507547141282,220.74674282410305,216.68391942528197,217.53982543945312,13099564,0.0,0.0
2016-01-27 00:00:00+05:30,218.43907903472584,218.8507667692877,216.02304974376474,216.5430908203125,17251028,0.0,0.0
2016-01-28 00:00:00+05:30,216.9006081253365,221.4076352890921,216.05553601198588,220.3458709716797,23074633,0.0,0.0
2016-01-29 00:00:00+05:30,220.79008768824772,225.35128455310596,220.5842438236206,224.3545379638672,19177163,0.0,0.0
2016-02-01 00:00:00+05:30,225.34046423528596,225.74133256553765,222.2202176283278,223.2494659423828,9918809,0.0,0.0
2016-02-02 00:00:00+05:30,223.2494350258033,223.79114382847345,214.62541526566855,216.93310546875,14771279,0.0,0.0
2016-02-03 00:00:00+05:30,214.08371145027684,215.38382128565348,211.26682850366376,212.65359497070312,15691478,0.0,0.0
2016-02-04 00:00:00+05:30,214.08371842669246,216.90061592956934,209.25167447968684,210.84429931640625,18203784,0.0,0.0
2016-02-05 00:00:00+05:30,212.15521880860464,212.7835987114515,208.3199216058435,210.37841796875,20998404,0.0,0.0
2016-02-08 00:00:00+05:30,210.4217332396723,213.39030474242156,207.5723344809939,208.2440643310547,12078110,0.0,0.0
2016-02-09 00:00:00+05:30,206.47812216097438,209.92339975651325,205.84974219975453,207.47486877441406,19603494,0.0,0.0
2016-02-10 00:00:00+05:30,206.21809538853444,210.83346150218782,205.55719934236797,208.5907745361328,16883350,0.0,0.0
2016-02-11 00:00:00+05:30,208.63413399605184,209.30586400637196,198.37415238299607,200.33514404296875,17114833,0.0,0.0
2016-02-12 00:00:00+05:30,202.36112456290016,202.36112456290016,192.43699420019152,196.434814453125,29319458,0.0,0.0
2016-02-15 00:00:00+05:30,198.91584879413813,206.14225441259546,198.91584879413813,205.1455078125,19283523,0.0,0.0
2016-02-16 00:00:00+05:30,206.08806656366005,207.583186330241,200.86598849962294,201.63522338867188,13024856,0.0,0.0
2016-02-17 00:00:00+05:30,202.62112504829437,207.46401715930583,198.5691356135171,206.41310119628906,15442221,0.0,0.0
2016-02-18 00:00:00+05:30,208.65579152509355,209.90173202438697,202.81616685008663,203.70457458496094,14433087,0.0,0.0
2016-02-19 00:00:00+05:30,203.6829102965322,206.445624074882,203.10868530026673,204.62547302246094,10235503,0.0,0.0
2016-02-22 00:00:00+05:30,204.57128769025144,209.81504821443392,204.57128769025144,208.5149383544922,12770834,0.0,0.0
2016-02-23 00:00:00+05:30,208.68826781181738,209.57667543865958,204.2787602662221,205.7738800048828,18989787,0.0,0.0
2016-02-24 00:00:00+05:30,204.74463906717372,207.70236252456638,204.11624469562528,206.42393493652344,15186204,0.0,0.0
2016-02-25 00:00:00+05:30,206.75980661819221,207.26901378546972,203.86707192393416,204.5712890625,24826958,0.0,0.0
2016-02-26 00:00:00+05:30,206.49979341726532,207.74573393730006,204.61463903736183,205.9255828857422,8349402,0.0,0.0
2016-02-29 00:00:00+05:30,206.13142985510305,215.5138518788519,202.59948104398057,209.45753479003906,31032353,0.0,0.0
2016-03-01 00:00:00+05:30,209.0349757445356,213.44449794652522,209.0241418575042,212.63192749023438,16453192,0.0,0.0
2016-03-02 00:00:00+05:30,215.14547040567058,217.92986627345962,213.9212121921017,217.0089569091797,20105967,0.0,0.0
2016-03-03 00:00:00+05:30,218.85074702006418,220.58422676177284,216.14220300422977,219.4683074951172,15880459,0.0,0.0
2016-03-04 00:00:00+05:30,219.7174727882861,219.9341649743254,217.4422988539116,218.0706787109375,8987660,0.0,0.0
2016-03-08 00:00:00+05:30,218.3090620853021,223.37946629456678,218.3090620853021,222.53440856933594,13222993,0.0,0.0
2016-03-09 00:00:00+05:30,221.01761288406888,226.19635578599065,220.71424956771168,225.7196502685547,11854901,0.0,0.0
2016-03-10 00:00:00+05:30,225.79548916280805,226.6297274406501,218.6340869248464,219.22996520996094,20706353,0.0,0.0
2016-03-11 00:00:00+05:30,219.91252174441087,223.08693750650843,218.98077850873437,219.82583618164062,15319044,0.0,0.0
2016-03-14 00:00:00+05:30,220.82258494079457,222.4043758939567,219.4899878621999,220.96343994140625,11880095,0.0,0.0
2016-03-15 00:00:00+05:30,221.88433261951093,222.71857086958101,219.95585728894147,221.12594604492188,10487788,0.0,0.0
2016-03-16 00:00:00+05:30,221.2342812441683,222.2743633354288,217.8648555669135,221.39678955078125,11064129,0.0,0.0
2016-03-17 00:00:00+05:30,225.03992621859783,227.2092463615364,221.7530637763548,222.6295623779297,16832997,2.600351,0.0
2016-03-18 00:00:00+05:30,223.12261189536045,225.73018158313377,222.56384800707525,225.08377075195312,14030979,0.0,0.0
2016-03-21 00:00:00+05:30,225.24811492093056,228.21724295655497,224.1086753775206,227.2969207763672,12708074,0.0,0.0
2016-03-22 00:00:00+05:30,227.23117666128962,230.5728040834198,226.93535360520687,229.60867309570312,15333442,0.0,0.0
2016-03-23 00:00:00+05:30,229.40048249725353,229.40048249725353,224.03196137441657,225.52200317382812,16806372,0.0,0.0
2016-03-28 00:00:00+05:30,225.6973045331758,226.069818652217,222.5528828244483,223.59371948242188,18070240,0.0,0.0
2016-03-29 00:00:00+05:30,224.33874980426646,228.3268028547785,223.54991266513605,227.0668487548828,15871250,0.0,0.0
2016-03-30 00:00:00+05:30,228.48017511967453,230.46324569087028,228.48017511967453,229.43336486816406,14453294,0.0,0.0
2016-03-31 00:00:00+05:30,228.10767709524688,231.3945252040898,226.2889445284382,229.02798461914062,30833349,0.0,0.0
2016-04-01 00:00:00+05:30,227.6913493219676,229.26903823761157,224.6017067004156,226.67242431640625,12381116,0.0,0.0
2016-04-04 00:00:00+05:30,227.88853892319,228.37061172134196,224.66742610871532,226.8038787841797,8632568,0.0,0.0
2016-04-05 00:00:00+05:30,225.99310667861815,228.41441166012706,223.9881246199325,225.02896118164062,10259495,0.0,0.0
2016-04-06 00:00:00+05:30,226.15746945215102,227.16543852512137,224.07579610066784,226.51902770996094,6990781,0.0,0.0
2016-04-07 00:00:00+05:30,226.77099408635303,229.64151892383106,223.96621907635745,227.2859344482422,8789163,0.0,0.0
2016-04-08 00:00:00+05:30,226.99014293472388,231.05488706070773,225.96027669528792,227.08876037597656,13411752,0.0,0.0
