Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-12-02 00:00:00+05:30,176.4977205129388,178.53814875959497,175.63052508132103,178.5126495361328,2632556,0.0,0.0
2015-12-03 00:00:00+05:30,178.9462242660228,178.9462242660228,174.5082739903054,175.0183868408203,259886,0.0,0.0
2015-12-04 00:00:00+05:30,174.45729116851675,174.45729116851675,170.86102478215435,171.19259643554688,369313,0.0,0.0
2015-12-07 00:00:00+05:30,171.39662497277214,171.42212419600037,158.4908656427956,159.94467163085938,2189297,0.0,0.0
2015-12-08 00:00:00+05:30,159.61311717417956,162.31668875573567,158.64390147328254,160.78636169433594,912894,0.0,0.0
2015-12-09 00:00:00+05:30,162.2146587912184,162.72477167295062,160.93938242462193,161.93409729003906,569804,0.0,0.0
2015-12-10 00:00:00+05:30,162.2146831867162,164.15309141297348,161.9596325452271,163.89804077148438,483697,0.0,0.0
2015-12-11 00:00:00+05:30,163.89804075731428,164.51017397230524,160.83738635782953,163.69400024414062,457652,0.0,0.0
2015-12-14 00:00:00+05:30,163.234865025087,164.2550907394628,161.88307938032688,163.05633544921875,304190,0.0,0.0
2015-12-15 00:00:00+05:30,162.82680489485267,165.0712854077503,162.265681847761,164.56117248535156,485821,0.0,0.0
2015-12-16 00:00:00+05:30,164.7397062916619,165.58137914867626,162.34219551336744,162.97982788085938,473119,0.0,0.0
2015-12-17 00:00:00+05:30,163.2348651342448,164.28059007067208,161.44948764609475,163.46441650390625,499870,0.0,0.0
2015-12-18 00:00:00+05:30,163.36240399588365,164.76519982611768,161.55151552522673,161.8320770263672,418940,0.0,0.0
2015-12-21 00:00:00+05:30,161.44951709973873,166.60162170674352,161.44951709973873,166.16802978515625,487613,0.0,0.0
2015-12-22 00:00:00+05:30,165.2753048888932,166.14248857386517,162.03610984319914,163.46441650390625,461885,0.0,0.0
2015-12-23 00:00:00+05:30,164.10205075519397,165.17328660109595,163.26037795712938,164.00003051757812,276731,0.0,0.0
2015-12-24 00:00:00+05:30,164.00004948089233,165.5558874731049,163.71948795727354,164.8672332763672,146246,0.0,0.0
2015-12-28 00:00:00+05:30,165.12227437320956,166.93316275643014,164.56115139802176,166.32102966308594,161464,0.0,0.0
2015-12-29 00:00:00+05:30,166.39755057191263,167.2647459918009,164.86722356988506,165.75991821289062,253931,0.0,0.0
2015-12-30 00:00:00+05:30,166.2955188345565,167.060682282684,165.47934526825168,166.57608032226562,218009,0.0,0.0
2015-12-31 00:00:00+05:30,166.57608225113964,168.18293018100104,164.76519384620627,167.1116943359375,256637,0.0,0.0
2016-01-01 00:00:00+05:30,167.11172484224755,167.57082767043673,166.270051891194,166.9586944580078,143831,0.0,0.0
2016-01-04 00:00:00+05:30,167.31575610327278,167.31575610327278,164.0000398154368,165.7089080810547,300251,0.0,0.0
2016-01-05 00:00:00+05:30,165.78541201991692,166.3465233008027,165.27529918000806,165.6323699951172,159632,0.0,0.0
2016-01-06 00:00:00+05:30,165.63239348854316,166.2445266481658,160.58232119146157,160.7353515625,514193,0.0,0.0
