Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-12-03 00:00:00+05:30,21.978292265967326,22.705514843191246,21.53387735569601,21.735883712768555,3983822,0.0,0.0
2015-12-04 00:00:00+05:30,21.655074072454653,22.26109295367468,20.806648255220903,21.129858016967773,3344106,0.0,0.0
2015-12-07 00:00:00+05:30,21.41266932315735,21.816681951896165,21.00865669441853,21.372268676757812,1600632,0.0,0.0
2015-12-08 00:00:00+05:30,21.170269810577988,21.776288966897745,21.12986760877816,21.210670471191406,1522443,0.0,0.0
2015-12-09 00:00:00+05:30,21.008660344794244,21.29146954228832,20.160234293498164,20.40264129638672,3390574,0.0,0.0
2015-12-10 00:00:00+05:30,20.443039101854367,20.887453933486114,19.796619490081188,20.604644775390625,4185244,0.0,0.0
2015-12-11 00:00:00+05:30,20.847047209622477,22.220690512312387,20.60464029323512,21.291461944580078,7135690,0.0,0.0
2015-12-14 00:00:00+05:30,21.089457884531935,23.513533468014096,20.927852229158823,22.907514572143555,10237230,0.0,0.0
2015-12-15 00:00:00+05:30,23.311531035280822,23.432734526317677,22.30149937466368,22.50350570678711,6400917,0.0,0.0
2015-12-16 00:00:00+05:30,22.58431336871016,23.190332494440987,22.0590955601277,22.301504135131836,6611260,0.0,0.0
2015-12-17 00:00:00+05:30,22.382305073702224,23.5135403698014,22.382305073702224,23.190330505371094,5390708,0.0,0.0
2015-12-18 00:00:00+05:30,23.0287207306417,23.634739697237535,22.74591157132646,23.271127700805664,2592161,0.0,0.0
2015-12-21 00:00:00+05:30,23.59434010294286,24.038753415151938,23.35193158076754,23.553937911987305,3876435,0.0,0.0
2015-12-22 00:00:00+05:30,23.755946110162792,24.03875530433335,22.78631656881732,23.069124221801758,2875151,0.0,0.0
2015-12-23 00:00:00+05:30,23.351924219505655,24.32155492017679,22.988313862643114,23.71553611755371,5013877,0.0,0.0
2015-12-24 00:00:00+05:30,23.917544211816185,23.998347033241078,23.473129464572086,23.634735107421875,1714382,0.0,0.0
2015-12-28 00:00:00+05:30,23.755945205688477,24.361964223900866,23.634741710283212,23.755945205688477,2302008,0.0,0.0
2015-12-29 00:00:00+05:30,23.796348304293513,23.796348304293513,22.94792072178184,23.069124221801758,1870520,0.0,0.0
2015-12-30 00:00:00+05:30,23.109526486214758,23.67514333508995,22.86711794425157,23.149927139282227,1566401,0.0,0.0
2015-12-31 00:00:00+05:30,23.230730177078375,24.03875557454197,22.947920979728888,23.796348571777344,2228277,0.0,0.0
2016-01-01 00:00:00+05:30,23.79634455717504,24.20035718774721,23.27112690448252,23.957948684692383,2754581,0.0,0.0
2016-01-04 00:00:00+05:30,23.755943182319516,24.442764986031982,22.947917893525073,23.271127700805664,3026821,0.0,0.0
2016-01-05 00:00:00+05:30,23.432731800007968,23.998350080620423,23.3519289683225,23.594337463378906,2369591,0.0,0.0
2016-01-06 00:00:00+05:30,23.634737172402623,24.80637433246612,23.4327308717838,24.44276237487793,5110397,0.0,0.0
2016-01-07 00:00:00+05:30,23.836747083932174,23.91754992465728,23.271128740042435,23.553937911987305,3530410,0.0,0.0
2016-01-08 00:00:00+05:30,23.55393434391794,24.644768675496753,23.55393434391794,24.44276237487793,4629328,0.0,0.0
2016-01-11 00:00:00+05:30,24.321558902743785,25.089181920383865,23.675137816052082,24.44276237487793,3674618,0.0,0.0
2016-01-12 00:00:00+05:30,24.56397179426968,24.765978143796875,23.23073019562742,23.392335891723633,3952466,0.0,0.0
2016-01-13 00:00:00+05:30,23.55393901353496,23.95795169486896,21.81668479203598,23.109525680541992,6709042,0.0,0.0
