Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-10-19 00:00:00+05:30,551.4846436533912,630.929308165664,551.4846436533912,623.6983032226562,36506028,0.0,0.0
2016-10-20 00:00:00+05:30,636.3283570952062,650.308298273813,586.1933956270991,591.4479370117188,8610390,0.0,0.0
2016-10-21 00:00:00+05:30,591.9782386399077,609.3326495446606,583.4456768168303,603.7888793945312,3193161,0.0,0.0
2016-10-24 00:00:00+05:30,609.2362466764887,611.260904367039,597.8112244339142,604.8976440429688,942296,0.0,0.0
2016-10-25 00:00:00+05:30,604.8976055368734,611.694737460822,596.5578241337909,603.9334716796875,633022,0.0,0.0
2016-10-26 00:00:00+05:30,600.2215922145866,604.9458722135721,585.2293207263139,593.0870361328125,514571,0.0,0.0
2016-10-27 00:00:00+05:30,592.9423513189847,595.7865581067193,583.3010122731475,590.09814453125,359111,0.0,0.0
2016-10-28 00:00:00+05:30,590.0980998604092,606.1509516949413,590.0980998604092,602.0051879882812,401342,0.0,0.0
2016-11-01 00:00:00+05:30,595.83475793818,599.450260110135,584.3615408407506,586.8201293945312,214674,0.0,0.0
2016-11-02 00:00:00+05:30,583.2046577483313,592.3639303966933,567.1036087972608,580.312255859375,644219,0.0,0.0
2016-11-03 00:00:00+05:30,577.6125850398947,597.1845499170113,577.6125850398947,582.8671264648438,354758,0.0,0.0
2016-11-04 00:00:00+05:30,583.3973808671416,586.9164930290668,561.1259120212187,572.7437133789062,322506,0.0,0.0
2016-11-07 00:00:00+05:30,581.3727769382773,599.546678516412,576.552107146086,592.315673828125,532110,0.0,0.0
2016-11-08 00:00:00+05:30,592.942319380955,609.3325948760385,584.5061481702504,601.9087524414062,398604,0.0,0.0
2016-11-09 00:00:00+05:30,528.3453870942591,623.7464500550357,507.1344408970443,610.5859985351562,685896,0.0,0.0
2016-11-10 00:00:00+05:30,621.2879666357261,624.9998589584478,601.6196097031569,609.6701049804688,341773,0.0,0.0
2016-11-11 00:00:00+05:30,597.7630195855801,606.4402247085966,566.9107347037437,574.0453491210938,337195,0.0,0.0
2016-11-15 00:00:00+05:30,578.4321280681121,578.4321280681121,528.8274286022945,565.4163208007812,552423,0.0,0.0
2016-11-16 00:00:00+05:30,573.7560403510322,577.2269575776776,538.4687643795354,546.7120971679688,260799,0.0,0.0
2016-11-17 00:00:00+05:30,546.7121040159747,552.4487123620706,523.8139244023635,528.1525268554688,382901,0.0,0.0
2016-11-18 00:00:00+05:30,528.2489025913684,534.1300948993112,508.09848377605954,522.9461669921875,472679,0.0,0.0
2016-11-21 00:00:00+05:30,519.4271518962448,519.4271518962448,500.14447340357674,504.19384765625,514445,0.0,0.0
2016-11-22 00:00:00+05:30,508.918152221275,515.5225059980946,503.2779913736211,510.7500305175781,268588,0.0,0.0
2016-11-23 00:00:00+05:30,515.0885295087545,530.5628666372781,509.06269271057073,525.8868408203125,264459,0.0,0.0
2016-11-24 00:00:00+05:30,523.5246379495077,528.3453068072379,514.8474340055932,521.210693359375,174139,0.0,0.0
2016-11-25 00:00:00+05:30,528.3453475075745,535.0942844282918,521.8856389713904,525.838623046875,165067,0.0,0.0
2016-11-28 00:00:00+05:30,529.2130698309809,556.1605626409576,522.9943950109641,542.4699096679688,246027,0.0,0.0
2016-11-29 00:00:00+05:30,544.1571816278413,573.5150109929175,539.1436737174791,562.7649536132812,520680,0.0,0.0
2016-11-30 00:00:00+05:30,563.0542115028632,580.1675886504245,559.4869042155669,571.9242553710938,309485,0.0,0.0
2016-12-01 00:00:00+05:30,574.6237712425993,576.1181669321559,556.4016180456433,563.488037109375,92939,0.0,0.0
2016-12-02 00:00:00+05:30,563.4881534240395,565.2717778658681,544.8321243769475,552.3524169921875,98655,0.0,0.0
2016-12-05 00:00:00+05:30,549.5562824237494,562.8131225699364,538.9508103067999,546.0371704101562,151236,0.0,0.0
2016-12-06 00:00:00+05:30,549.0261760077084,553.8468465164317,543.2895663331126,546.2301635742188,103540,0.0,0.0
