Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-12-03 00:00:00+05:30,166.38453036170213,167.249862311201,164.55770868761098,165.06248474121094,5594215,0.0,0.0
2015-12-04 00:00:00+05:30,164.07699613609088,164.29332089908857,161.0483174145933,161.50502014160156,13623823,0.0,0.0
2015-12-07 00:00:00+05:30,161.04832668960583,161.48099824710772,149.29421108257682,150.73643493652344,50870427,0.0,0.0
2015-12-08 00:00:00+05:30,149.51052898130578,152.9718682722325,149.31823541050272,151.3133087158203,19004238,0.0,0.0
2015-12-09 00:00:00+05:30,153.59683251777656,153.59683251777656,151.55368583123598,152.5872802734375,15074449,0.0,0.0
2015-12-10 00:00:00+05:30,152.6353610574514,154.67850784293427,152.394983080363,154.43814086914062,8328300,0.0,0.0
2015-12-11 00:00:00+05:30,154.31796264648438,155.0150324207639,151.62580833900023,154.31796264648438,9011226,0.0,0.0
2015-12-14 00:00:00+05:30,153.83721102778875,154.99099453932342,152.4671027357245,153.88528442382812,7292185,0.0,0.0
2015-12-15 00:00:00+05:30,153.8371635809645,155.71205845812503,152.87568495342384,155.25535583496094,10089568,0.0,0.0
2015-12-16 00:00:00+05:30,155.27938758659585,156.0726148844131,152.92375888877487,153.4766082763672,7798696,0.0,0.0
2015-12-17 00:00:00+05:30,153.69299276595262,154.67851390205385,152.05847527353845,154.0775909423828,8683828,0.0,0.0
2015-12-18 00:00:00+05:30,154.2698607410163,155.27941291812107,152.10652521582594,152.4430389404297,14226303,0.0,0.0
2015-12-21 00:00:00+05:30,153.83721175528927,157.4187402952813,152.41903006047903,156.98606872558594,8042634,0.0,0.0
2015-12-22 00:00:00+05:30,156.26492246737882,156.48125820472592,153.59681104887844,153.95736694335938,6092220,0.0,0.0
2015-12-23 00:00:00+05:30,154.79868178673408,155.76016059175817,153.83719197841634,154.5583038330078,5272521,0.0,0.0
2015-12-24 00:00:00+05:30,155.27942678014662,156.12072767170042,154.12565433235554,155.61595153808594,3658225,0.0,0.0
2015-12-28 00:00:00+05:30,155.135188952601,157.22641984439943,155.0149999808238,156.81777954101562,9082360,0.0,0.0
2015-12-29 00:00:00+05:30,156.9379933170984,157.68314745462067,155.44769604534878,156.16880798339844,4435326,0.0,0.0
2015-12-30 00:00:00+05:30,156.96203752910012,157.4427714917671,155.88036960815677,156.98606872558594,4799706,0.0,0.0
2015-12-31 00:00:00+05:30,156.4812500187651,158.64458527248075,155.4476557751037,157.5869598388672,8033028,0.0,0.0
2016-01-01 00:00:00+05:30,157.4908376762919,158.16387619650132,156.55340099037036,157.44276428222656,1479457,0.0,0.0
2016-01-04 00:00:00+05:30,156.4812644978441,156.7697048237118,154.5823381776488,156.28897094726562,5906445,0.0,0.0
2016-01-05 00:00:00+05:30,156.28899697417168,156.9139621209207,155.78422081819593,156.16880798339844,5816482,0.0,0.0
2016-01-06 00:00:00+05:30,157.20237316543145,157.20237316543145,151.2171429956303,151.48155212402344,15234480,0.0,0.0
2016-01-07 00:00:00+05:30,150.85657851456773,150.85657851456773,148.3807607297612,148.83746337890625,11809210,0.0,0.0
2016-01-08 00:00:00+05:30,149.6066593630199,152.39495984711718,148.90958974364213,150.78448486328125,9840336,0.0,0.0
2016-01-11 00:00:00+05:30,149.02979934458608,152.29883415552482,148.909610357727,151.9382781982422,6876723,0.0,0.0
2016-01-12 00:00:00+05:30,151.55368862769276,152.3469051190829,150.23164280321848,151.505615234375,6954766,0.0,0.0
2016-01-13 00:00:00+05:30,152.56322206670723,154.0294878902201,151.2652186006927,151.79403686523438,6862585,0.0,0.0
2016-01-14 00:00:00+05:30,150.78447290198176,153.23624847628545,150.11143452806252,152.51513671875,11491224,0.0,0.0
2016-01-15 00:00:00+05:30,151.4815853736085,152.5872955165611,150.13550824449024,150.90469360351562,7979745,0.0,0.0
2016-01-18 00:00:00+05:30,150.90468155282431,153.18820625057774,150.59219899411502,151.62579345703125,11830011,0.0,0.0
2016-01-19 00:00:00+05:30,151.55368308384064,152.63535089886417,149.96722815250425,150.97679138183594,6836110,0.0,0.0
2016-01-20 00:00:00+05:30,149.22207452974143,153.83718581284234,146.6260675559389,148.52499389648438,9643707,0.0,0.0
2016-01-21 00:00:00+05:30,149.82299411811314,149.82299411811314,145.97706813268127,147.29910278320312,12559260,0.0,0.0
2016-01-22 00:00:00+05:30,148.54905251072074,150.35183227420038,145.47231131526073,148.42886352539062,15241477,0.0,0.0
2016-01-25 00:00:00+05:30,146.79433323508658,149.91914754929738,146.16936817158575,148.7413330078125,9329443,0.0,0.0
2016-01-27 00:00:00+05:30,148.76537688011808,151.0488904032978,147.56352012882263,150.44796752929688,8511430,0.0,0.0
2016-01-28 00:00:00+05:30,150.32779361945057,154.72658074734997,149.82301747443623,153.14013671875,13890529,0.0,0.0
