Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-12-03 00:00:00+05:30,136.77662006405404,140.0296169737261,136.28911076696016,139.28506469726562,113490,0.0,0.0
2015-12-04 00:00:00+05:30,137.21094244310714,141.63394792981615,137.21094244310714,138.8773193359375,111870,0.0,0.0
2015-12-07 00:00:00+05:30,138.20365558320867,140.02958680712814,135.34952561329055,136.4840850830078,121610,0.0,0.0
2015-12-08 00:00:00+05:30,137.02479292783454,137.03366533933925,134.72022461453807,135.4381866455078,55715,0.0,0.0
2015-12-09 00:00:00+05:30,135.96999776602632,137.3704726942313,131.8129079869128,132.9917755126953,122235,0.0,0.0
2015-12-10 00:00:00+05:30,136.1029734290078,136.1029734290078,132.61065146915615,133.82498168945312,74940,0.0,0.0
2015-12-11 00:00:00+05:30,134.87091630991856,136.41320121812342,132.95634174281756,133.14248657226562,60720,0.0,0.0
2015-12-14 00:00:00+05:30,129.58810467032893,134.05544508409042,129.58810467032893,132.75247192382812,84650,0.0,0.0
2015-12-15 00:00:00+05:30,131.53813262965662,136.50184136191535,131.53813262965662,135.94342041015625,56075,0.0,0.0
2015-12-16 00:00:00+05:30,137.01592977332768,142.7064589998863,136.14728554902882,141.5718994140625,201565,0.0,0.0
2015-12-17 00:00:00+05:30,141.82009909956636,146.78380797805863,140.13599083276645,144.98446655273438,290035,0.0,0.0
2015-12-18 00:00:00+05:30,146.00379753330475,147.79428012574738,142.6444262599835,145.65811157226562,207150,0.0,0.0
2015-12-21 00:00:00+05:30,145.5428676989667,146.90789366775212,143.94738894812176,145.32127380371094,67640,0.0,0.0
2015-12-22 00:00:00+05:30,146.2519594930272,146.51787485165426,142.71531633082606,142.98123168945312,71670,0.0,0.0
2015-12-23 00:00:00+05:30,141.82009919059578,144.656498469404,141.82009919059578,143.82330322265625,47665,0.0,0.0
2015-12-24 00:00:00+05:30,144.39058588926034,145.18833207774827,143.06102243346595,143.5396728515625,95930,0.0,0.0
2015-12-28 00:00:00+05:30,144.2221588184087,147.1205968701849,143.43328519032332,146.5178680419922,136210,0.0,0.0
2015-12-29 00:00:00+05:30,148.01583729708113,148.02469618233792,145.89740056936446,146.89013671875,177935,0.0,0.0
2015-12-30 00:00:00+05:30,145.7201535229444,150.50659021604562,144.47923300529922,146.48243713378906,246395,0.0,0.0
2015-12-31 00:00:00+05:30,145.8974263223381,148.33495917476162,145.75560298310185,147.0762939453125,109405,0.0,0.0
2016-01-01 00:00:00+05:30,147.2446935724425,148.13994148248315,145.46308368837907,146.42922973632812,30190,0.0,0.0
2016-01-04 00:00:00+05:30,146.2519682764739,147.67017459098017,142.17463526603177,143.7346649169922,47615,0.0,0.0
2016-01-05 00:00:00+05:30,141.82008470846978,145.36558682618153,140.68552511280342,141.6871337890625,57895,0.0,0.0
2016-01-06 00:00:00+05:30,141.81122152865757,146.41149902609453,140.614609190152,145.40103149414062,143635,0.0,0.0
2016-01-07 00:00:00+05:30,144.4792361730222,146.25198753710836,143.06102967174544,145.68470764160156,149500,0.0,0.0
2016-01-08 00:00:00+05:30,144.47921611272096,146.93448019808318,141.83782073398413,142.85714721679688,1353175,0.0,0.0
2016-01-11 00:00:00+05:30,143.94736039740837,143.94736039740837,137.8756969866738,140.10049438476562,64065,0.0,0.0
2016-01-12 00:00:00+05:30,141.20849270198292,141.82009402145334,138.90392428914518,140.25120544433594,55810,0.0,0.0
2016-01-13 00:00:00+05:30,141.11097458752127,144.81603114994417,135.08361858107847,138.7620849609375,169360,0.0,0.0
2016-01-14 00:00:00+05:30,138.76210783499488,141.6960090116515,136.50184726936206,137.37936401367188,820915,0.0,0.0
2016-01-15 00:00:00+05:30,137.8402649903667,139.16096950628003,131.18358908872258,133.78953552246094,380465,0.0,0.0
2016-01-18 00:00:00+05:30,133.3020264872064,134.52522914820602,123.80893782144271,125.44873809814453,242695,0.0,0.0
2016-01-19 00:00:00+05:30,124.26984887907567,130.43902863197488,124.26984887907567,127.85967254638672,167340,0.0,0.0
2016-01-20 00:00:00+05:30,126.5744138840103,129.02967760775033,120.5470582657211,125.22711944580078,695325,0.0,0.0
2016-01-21 00:00:00+05:30,125.93622390486121,129.54376490596874,124.80166442576464,125.59053802490234,36645,0.0,0.0
2016-01-22 00:00:00+05:30,126.75168952346415,128.48899135884878,125.0055288025732,125.68804168701172,50015,0.0,0.0
2016-01-25 00:00:00+05:30,128.34718663487052,131.14813671249348,122.67437481025235,126.88465881347656,120610,0.0,0.0
2016-01-27 00:00:00+05:30,136.52840314483842,145.18829467641342,127.22146135179929,128.0723876953125,2658265,0.0,0.0
2016-01-28 00:00:00+05:30,128.0635440766386,135.40273303001206,126.565567134884,134.516357421875,636570,0.0,0.0
2016-01-29 00:00:00+05:30,134.72909976149117,140.40189855196735,132.98293863652822,139.57757568359375,344855,0.0,0.0
2016-02-01 00:00:00+05:30,140.88052775369115,142.58236713441505,139.65732520425763,140.8096160888672,232950,0.0,0.0
2016-02-02 00:00:00+05:30,141.75806251871023,142.70649103186332,138.31893391942808,140.02963256835938,159155,0.0,0.0
2016-02-03 00:00:00+05:30,140.2157532938723,141.51872646109345,135.61546193103248,137.67185974121094,181000,0.0,0.0
2016-02-04 00:00:00+05:30,137.8313893102482,142.17462382062877,137.8313893102482,139.9852752685547,213910,0.0,0.0
2016-02-05 00:00:00+05:30,140.2689343955083,145.36559393910497,139.6839232714564,144.95785522460938,153730,0.0,0.0
2016-02-08 00:00:00+05:30,142.71531909093142,146.78379304907074,142.01508837385407,142.69760131835938,88980,0.0,0.0
2016-02-09 00:00:00+05:30,143.39783794867603,144.4792172209199,138.4873232653041,142.7241973876953,88400,0.0,0.0
2016-02-10 00:00:00+05:30,142.07713922615838,143.59284745586726,140.76530712282596,142.5026092529297,125255,0.0,0.0
2016-02-11 00:00:00+05:30,141.82008561161356,142.44054578116092,131.62676695827884,133.58566284179688,88055,0.0,0.0
2016-02-12 00:00:00+05:30,136.11184520710134,137.21095590275698,126.64535957926564,133.2488555908203,462400,0.0,0.0
2016-02-15 00:00:00+05:30,137.21094170134936,140.0118917640749,135.06591443306496,137.38821411132812,52405,0.0,0.0
2016-02-16 00:00:00+05:30,140.02959432470246,140.02959432470246,132.26495000103492,133.08041381835938,64690,0.0,0.0
2016-02-17 00:00:00+05:30,137.21094648426748,137.21094648426748,131.3963246741621,135.03045654296875,168130,0.0,0.0
2016-02-18 00:00:00+05:30,138.27459366438606,138.27459366438606,134.01998807740128,134.55181884765625,31335,0.0,0.0
2016-02-19 00:00:00+05:30,135.6154792141784,135.6154792141784,133.34635963446718,134.33909606933594,51535,0.0,0.0
2016-02-22 00:00:00+05:30,134.63160166711398,136.6791273265406,133.3108970332107,134.33909606933594,56525,0.0,0.0
